median,min,max,overlap,idx
43,37,70,0.35157,13
43,38,64,0.32498,13
43,37,63,0.38131,13
43,38,66,0.32987,13
43,37,63,0.35582,13
43,37,71,0.32059,13
43,37,64,0.3722,13
43,36,62,0.3848,13
43,37,62,0.38622,13
43,38,66,0.29656,13
43,36,65,0.35194,13
43,36,68,0.32542,13
43,35,73,0.4029,13
43,38,66,0.40211,13
43,38,66,0.3946,13
43,36,68,0.32553,13
43,37,65,0.33603,13
43,38,66,0.30604,13
43,38,68,0.31603,13
43,34,71,0.38099,13
43,37,68,0.36501,13
43,36,69,0.35588,13
43,37,64,0.34107,13
43,38,66,0.37757,13
43,37,68,0.31518,13
43,37,62,0.41186,13
43,38,64,0.34708,13
43,36,67,0.31771,13
43,37,62,0.42773,13
43,36,65,0.37035,13
43,36,62,0.40235,13
43,37,67,0.33164,13
43,36,65,0.35816,13
43,36,62,0.34117,13
43,36,67,0.3515,13
43,36,63,0.3204,13
43,36,63,0.31611,13
43,36,63,0.35948,13
43,38,67,0.32858,13
43,36,65,0.38719,13
43,34,65,0.39932,13
43,37,65,0.36919,13
43,37,64,0.33081,13
43,37,69,0.33623,13
43,37,67,0.36032,13
43,37,59,0.36805,13
43,38,67,0.34329,13
43,37,73,0.36021,13
43,37,64,0.28808,13
43,37,67,0.37215,13
43,38,64,0.34402,13
43,37,70,0.3529,13
43,38,62,0.29771,13
43,36,66,0.36084,13
43,37,65,0.34172,13
43,38,65,0.32431,13
43,37,60,0.31373,13
43,36,63,0.34928,13
43,35,66,0.34823,13
43,38,66,0.38753,13
43,36,63,0.34592,13
43,38,64,0.3116,13
43,38,64,0.38799,13
43,36,66,0.37219,13
43,38,68,0.35156,13
43,37,68,0.32745,13
43,38,66,0.34692,13
43,36,67,0.32131,13
43,38,60,0.42135,13
43,36,66,0.32485,13
43,37,64,0.36444,13
43,38,67,0.33814,13
43,37,68,0.30501,13
43,34,69,0.39749,13
43,38,67,0.33346,13
43,37,67,0.35575,13
43,37,68,0.3581,13
43,38,62,0.35407,13
43,37,67,0.36181,13
43,37,65,0.31152,13
43,37,67,0.35227,13
43,36,65,0.36583,13
43,38,70,0.33785,13
43,38,76,0.36739,13
43,36,65,0.3484,13
43,36,64,0.31839,13
43,36,62,0.33008,13
43,38,65,0.37187,13
43,37,65,0.37051,13
43,38,63,0.36266,13
43,36,66,0.37281,13
43,38,64,0.36707,13
43,38,72,0.30558,13
43,37,68,0.35146,13
43,36,69,0.33123,13
43,34,66,0.3492,13
43,37,65,0.37881,13
43,37,66,0.34245,13
43,36,66,0.36452,13
43,38,67,0.34035,13
43,36,60,0.40885,13
43,37,66,0.35707,13
43,36,59,0.34165,13
43,36,64,0.34586,13
43,37,64,0.35136,13
43,36,57,0.39056,13
43,35,64,0.3937,13
43,37,67,0.34752,13
43,38,66,0.33018,13
43,34,65,0.36359,13
43,38,62,0.3494,13
43,36,58,0.36721,13
43,36,63,0.32742,13
43,36,66,0.41024,13
43,36,71,0.40999,13
43,36,66,0.30912,13
43,37,65,0.36358,13
43,39,62,0.3729,13
43,36,68,0.37075,13
43,38,64,0.36209,13
43,36,66,0.35271,13
43,37,65,0.36946,13
43,37,67,0.36886,13
43,37,65,0.39529,13
43,36,68,0.32009,13
43,35,63,0.36421,13
43,36,67,0.35422,13
43,38,67,0.39461,13
43,36,63,0.36486,13
43,36,64,0.30541,13
43,37,65,0.34808,13
43,36,70,0.34202,13
43,37,65,0.33965,13
43,38,66,0.32025,13
43,34,65,0.35534,13
43,37,64,0.38237,13
43,37,69,0.39466,13
43,38,65,0.3506,13
43,38,63,0.35222,13
43,37,67,0.33173,13
43,36,72,0.31765,13
43,37,62,0.40286,13
43,39,62,0.31484,13
43,34,72,0.40206,13
43,38,66,0.31841,13
43,37,61,0.43994,13
43,36,66,0.3235,13
43,35,64,0.39254,13
43,37,67,0.31883,13
43,38,63,0.31102,13
43,36,66,0.39413,13
43,38,64,0.30733,13
43,39,65,0.29667,13
43,38,63,0.3641,13
43,36,67,0.32583,13
43,37,69,0.36044,13
43,37,69,0.37895,13
43,36,64,0.36831,13
43,35,63,0.39082,13
43,34,67,0.41939,13
43,36,68,0.39401,13
43,38,70,0.35986,13
43,37,65,0.37135,13
43,36,66,0.42282,13
43,38,64,0.28813,13
43,38,64,0.37745,13
43,38,68,0.32149,13
43,36,64,0.36617,13
43,36,64,0.31563,13
43,37,64,0.38119,13
43,37,67,0.374,13
43,37,63,0.32918,13
43,38,65,0.3268,13
43,34,66,0.42443,13
43,36,69,0.36648,13
43,36,64,0.38475,13
43,40,65,0.34431,13
43,37,63,0.30388,13
43,37,70,0.31044,13
43,38,69,0.36917,13
43,38,63,0.40322,13
43,36,62,0.33147,13
43,38,70,0.28254,13
43,37,65,0.43282,13
43,36,66,0.35363,13
43,38,69,0.33435,13
43,38,61,0.41455,13
43,36,61,0.37306,13
43,36,72,0.33666,13
43,36,64,0.39008,13
43,36,66,0.38056,13
43,36,67,0.29531,13
43,36,64,0.32873,13
43,37,64,0.35505,13
43,38,66,0.32145,13
43,38,70,0.35644,13
43,38,60,0.33216,13
43,35,68,0.40685,13
43,37,65,0.3329,13
43,37,65,0.35331,13
43,37,69,0.33471,13
43,35,66,0.34662,13
43,37,63,0.31916,13
43,38,67,0.34123,13
43,37,68,0.40331,13
43,37,69,0.34339,13
43,38,66,0.35959,13
43,37,62,0.31535,13
43,35,61,0.33409,13
43,36,63,0.33014,13
43,38,69,0.35058,13
43,37,66,0.34078,13
43,36,62,0.37947,13
43,36,68,0.34134,13
43,36,71,0.36893,13
43,38,66,0.33006,13
43,38,66,0.35912,13
43,37,68,0.35446,13
43,36,71,0.33777,13
42,37,63,0.31128,13
43,38,70,0.34596,13
43,36,69,0.35438,13
43,36,63,0.33165,13
43,38,62,0.35091,13
43,37,64,0.35377,13
43,36,64,0.32887,13
43,36,65,0.3465,13
43,36,66,0.3042,13
43,37,65,0.3775,13
43,36,69,0.44111,13
43,36,65,0.33866,13
43,37,67,0.34696,13
43,38,61,0.38343,13
43,37,65,0.40309,13
43,36,65,0.34006,13
43,36,64,0.39371,13
43,37,66,0.35208,13
43,34,66,0.36222,13
43,36,67,0.37278,13
43,36,62,0.37445,13
43,35,65,0.40018,13
43,38,62,0.38238,13
43,38,71,0.29948,13
43,38,67,0.3425,13
43,38,63,0.33635,13
43,36,63,0.35259,13
43,38,66,0.3686,13
42,36,67,0.29148,13
43,38,65,0.31339,13
43,36,67,0.33666,13
43,37,65,0.36409,13
43,36,65,0.34645,13
43,38,63,0.30986,13
43,38,68,0.36624,13
43,38,62,0.3054,13
43,38,63,0.36618,13
43,36,67,0.34601,13
43,37,65,0.3497,13
43,38,66,0.34323,13
43,36,64,0.38971,13
43,38,60,0.33923,13
43,36,64,0.35749,13
43,37,69,0.39795,13
43,38,68,0.37913,13
43,38,62,0.42708,13
43,37,66,0.33365,13
43,37,67,0.35969,13
43,38,66,0.33063,13
43,38,62,0.34963,13
43,37,68,0.37975,13
43,36,64,0.30054,13
43,36,67,0.3562,13
43,35,69,0.36059,13
43,36,63,0.40576,13
43,36,69,0.36563,13
43,36,61,0.34171,13
43,37,67,0.37114,13
43,37,66,0.41492,13
43,36,66,0.44341,13
43,37,65,0.33427,13
43,37,70,0.3769,13
43,37,63,0.34007,13
43,36,71,0.33124,13
43,36,69,0.39598,13
43,38,64,0.30878,13
43,36,69,0.33899,13
43,36,67,0.34072,13
43,35,65,0.36486,13
41,33,65,0.16737,14
41,33,65,0.11236,14
40,33,59,0.10024,14
41,35,63,0.15274,14
41,36,61,0.08478,14
41,34,60,0.12913,14
40,35,63,0.10737,14
40,34,62,0.08769,14
41,34,67,0.14612,14
40,35,59,0.07082,14
40,35,66,0.09484,14
41,35,69,0.14162,14
41,33,64,0.14638,14
41,34,59,0.11473,14
41,35,62,0.10156,14
40,34,61,0.09266,14
41,35,63,0.11227,14
40,35,70,0.12211,14
41,34,63,0.11256,14
41,33,62,0.1572,14
40,35,67,0.08635,14
41,34,62,0.0871499999999999,14
40,34,64,0.13108,14
41,36,64,0.12572,14
40,35,65,0.11623,14
41,36,64,0.11549,14
41,34,63,0.13384,14
41,34,69,0.12021,14
40,36,71,0.07475,14
40,34,67,0.1029,14
41,36,58,0.11325,14
40,30,63,0.11188,14
41,34,58,0.13049,14
41,36,62,0.08311,14
41,36,65,0.09416,14
40,34,66,0.11605,14
41,35,63,0.13192,14
41,35,64,0.17946,14
41,34,63,0.15123,14
40,35,61,0.08882,14
40,35,67,0.09048,14
41,35,61,0.08782,14
41,34,65,0.16239,14
41,35,60,0.10131,14
41,35,63,0.13128,14
41,34,62,0.09995,14
41,35,63,0.1161,14
41,34,61,0.11825,14
40,34,61,0.0929,14
40,34,66,0.09583,14
40,33,66,0.1399,14
41,35,63,0.0992700000000001,14
40,34,60,0.07791,14
40,34,65,0.11201,14
41,35,56,0.07872,14
41,35,62,0.1134,14
41,34,63,0.12388,14
41,35,61,0.11633,14
41,33,62,0.12019,14
41,33,64,0.11332,14
40,35,61,0.09978,14
40,35,67,0.10021,14
41,36,74,0.11219,14
41,35,65,0.13376,14
41,36,63,0.12159,14
41,34,62,0.14487,14
41,36,65,0.11919,14
41,36,65,0.08695,14
41,33,65,0.11582,14
41,36,67,0.10498,14
40,34,63,0.11312,14
41,35,60,0.11288,14
41,32,63,0.13541,14
41,35,61,0.12089,14
41,35,58,0.07328,14
41,34,64,0.08758,14
41,36,62,0.09622,14
41,35,62,0.0890500000000001,14
41,33,60,0.10298,14
41,34,64,0.16137,14
41,34,62,0.13557,14
40,35,68,0.09044,14
41,35,58,0.07767,14
40,34,74,0.09785,14
40,34,66,0.10178,14
40,34,67,0.1167,14
41,33,61,0.10132,14
41,34,65,0.17788,14
41,36,60,0.1212,14
41,34,61,0.09083,14
41,36,64,0.14469,14
40,33,60,0.10578,14
41,33,60,0.10035,14
41,34,64,0.13267,14
41,36,66,0.09671,14
41,34,63,0.11841,14
41,34,63,0.12539,14
41,36,65,0.12013,14
41,36,59,0.10446,14
41,35,70,0.11565,14
40,35,59,0.06018,14
41,34,60,0.11598,14
41,36,60,0.14658,14
41,34,60,0.10113,14
40,36,64,0.09727,14
41,34,62,0.15388,14
41,35,66,0.11794,14
41,35,67,0.0949,14
41,36,64,0.11586,14
41,35,64,0.098,14
41,34,62,0.15925,14
40,35,62,0.08086,14
41,34,65,0.11406,14
41,35,61,0.0980300000000001,14
40,33,67,0.0793200000000001,14
40,34,64,0.08946,14
41,35,74,0.11912,14
41,35,58,0.0747599999999999,14
40,35,68,0.08975,14
41,36,67,0.11524,14
40,34,67,0.08971,14
40,34,60,0.14656,14
41,35,63,0.11368,14
41,36,61,0.10534,14
41,34,64,0.11987,14
41,33,63,0.11203,14
41,34,58,0.10023,14
41,35,63,0.15046,14
41,34,63,0.10657,14
41,36,59,0.12876,14
41,35,61,0.08641,14
41,36,64,0.09167,14
40,34,66,0.09732,14
40,35,63,0.08335,14
41,36,62,0.09857,14
40,33,60,0.10477,14
41,36,61,0.0923,14
40,35,64,0.1132,14
40,35,61,0.13218,14
41,34,61,0.08023,14
40,33,63,0.14313,14
41,36,60,0.09946,14
40,34,59,0.10307,14
40,34,64,0.12227,14
41,36,61,0.11699,14
41,35,65,0.10061,14
41,35,71,0.1219,14
41,35,60,0.0954700000000001,14
41,35,60,0.10959,14
40,34,65,0.10926,14
41,34,67,0.12067,14
41,35,61,0.0897,14
40,34,66,0.11394,14
40,34,64,0.11295,14
40,35,60,0.07916,14
40,33,62,0.09804,14
41,36,58,0.07096,14
41,35,60,0.10898,14
41,35,64,0.12518,14
41,35,63,0.11084,14
41,35,67,0.12447,14
41,34,64,0.09563,14
41,35,64,0.11342,14
40,34,63,0.13121,14
41,33,62,0.09676,14
41,36,62,0.11657,14
41,35,63,0.14277,14
41,36,63,0.12749,14
41,34,57,0.10849,14
40,35,62,0.08107,14
40,35,57,0.11439,14
41,34,62,0.1076,14
40,36,63,0.0876199999999999,14
41,35,63,0.11348,14
40,33,66,0.1194,14
41,33,69,0.11415,14
41,35,61,0.10302,14
41,34,71,0.09505,14
40,35,66,0.12478,14
41,36,63,0.13038,14
40,33,61,0.15216,14
41,34,68,0.10883,14
41,35,62,0.09881,14
40,34,63,0.07256,14
41,34,58,0.10018,14
41,35,60,0.12623,14
40,34,61,0.11139,14
40,34,64,0.12151,14
40,35,62,0.0947,14
41,34,67,0.1467,14
41,35,59,0.09757,14
41,35,63,0.08843,14
40,36,64,0.07536,14
40,35,60,0.08647,14
41,34,57,0.13046,14
41,34,67,0.1237,14
41,35,71,0.12533,14
40,36,65,0.09346,14
40,35,64,0.10274,14
41,35,68,0.11212,14
40,35,62,0.08488,14
41,34,63,0.12866,14
41,32,63,0.13554,14
40,36,62,0.08789,14
40,34,67,0.11915,14
41,36,62,0.12324,14
41,34,69,0.12328,14
41,35,61,0.11201,14
40,34,70,0.10616,14
41,35,58,0.09084,14
41,36,61,0.12935,14
41,36,60,0.18703,14
41,34,64,0.10455,14
40,35,60,0.0889,14
40,33,66,0.13445,14
41,35,62,0.10976,14
41,35,63,0.1182,14
40,34,57,0.09375,14
41,35,67,0.12423,14
41,34,62,0.1131,14
40,34,57,0.0828000000000001,14
41,36,64,0.13797,14
41,34,60,0.09114,14
40,34,61,0.11212,14
41,35,63,0.10431,14
41,35,64,0.0949300000000001,14
41,34,66,0.08992,14
40,36,63,0.09722,14
41,36,58,0.07724,14
40,36,65,0.14738,14
41,34,65,0.13649,14
41,34,60,0.0832000000000001,14
41,36,65,0.09811,14
41,35,58,0.09171,14
40,34,65,0.12247,14
41,35,63,0.10084,14
41,34,63,0.11558,14
41,35,62,0.09175,14
40,35,63,0.08636,14
41,36,63,0.1102,14
41,35,64,0.14224,14
41,34,57,0.11158,14
41,34,60,0.09628,14
41,35,61,0.14735,14
41,34,57,0.12029,14
40,36,61,0.0866600000000001,14
41,34,62,0.0845199999999999,14
41,35,69,0.10593,14
41,35,64,0.08435,14
41,34,63,0.1135,14
40,34,63,0.10714,14
41,34,66,0.15412,14
40,36,62,0.10638,14
41,33,57,0.07456,14
41,34,68,0.12669,14
40,34,67,0.0845400000000001,14
41,36,64,0.12244,14
41,35,64,0.10778,14
41,35,62,0.11993,14
41,34,61,0.09738,14
41,34,65,0.13376,14
41,35,64,0.10662,14
41,34,64,0.09558,14
40,34,63,0.08819,14
41,36,58,0.11401,14
40,34,62,0.1387,14
41,35,61,0.08816,14
40,34,65,0.11706,14
40,34,65,0.11832,14
41,34,61,0.11026,14
40,33,62,0.11129,14
40,36,64,0.10954,14
41,36,63,0.08645,14
40,33,62,0.10761,14
41,36,69,0.10894,14
41,34,66,0.10402,14
41,35,63,0.11443,14
41,35,79,0.0941,14
40,34,63,0.09407,14
41,34,68,0.10351,14
41,34,62,0.11571,14
40,34,60,0.09715,14
41,36,63,0.11722,14
41,35,55,0.0994900000000001,14
41,33,61,0.16053,14
41,34,66,0.12739,14
40,32,63,0.10728,14
40,35,57,0.08345,14
41,34,65,0.10962,14
40,33,64,0.09111,14
41,35,64,0.12639,14
40,34,59,0.07869,14
41,34,63,0.14903,14
41,35,56,0.09068,14
41,35,61,0.1746,14
41,34,62,0.0873,14
41,34,64,0.107,14
41,34,62,0.12055,14
41,35,61,0.10587,14
41,34,67,0.11195,14
41,35,66,0.12116,14
41,33,63,0.09976,14
41,35,61,0.12428,14
41,34,62,0.12658,14
41,35,68,0.11139,14
40,34,62,0.11706,14
40,33,65,0.13182,14
40,34,59,0.10404,14
41,35,66,0.12265,14
41,33,62,0.124,14
41,34,57,0.10347,14
40,34,62,0.10527,14
41,35,60,0.09176,14
41,36,65,0.0902000000000001,14
41,34,70,0.12613,14
41,35,64,0.09619,14
41,34,64,0.13585,14
40,33,69,0.13151,14
41,34,55,0.06682,14
41,35,62,0.13169,14
40,35,61,0.10652,14
40,34,57,0.0579500000000001,14
40,35,62,0.12859,14
41,34,64,0.08113,14
41,34,66,0.16864,14
41,34,65,0.1331,14
41,36,64,0.11673,14
41,34,61,0.11945,14
41,34,61,0.12282,14
40,36,60,0.11084,14
41,34,64,0.11933,14
41,34,65,0.13822,14
41,34,64,0.10613,14
41,34,55,0.11053,14
40,34,65,0.12974,14
41,34,61,0.16074,14
40,34,58,0.11553,14
41,34,63,0.102,14
41,36,67,0.1289,14
40,34,70,0.1138,14
41,34,63,0.09838,14
40,32,64,0.15536,14
40,35,63,0.10937,14
41,34,69,0.10983,14
41,35,63,0.11789,14
40,35,64,0.09183,14
41,35,59,0.11017,14
41,35,60,0.08961,14
41,34,70,0.09349,14
41,35,64,0.13866,14
41,35,61,0.18475,14
40,34,66,0.08938,14
40,33,61,0.16514,14
40,35,64,0.13597,14
41,36,63,0.08662,14
41,33,61,0.14299,14
41,34,66,0.11528,14
41,34,61,0.0828,14
41,34,61,0.08806,14
41,34,57,0.1066,14
41,35,71,0.12506,14
41,36,60,0.10284,14
41,33,61,0.11222,14
41,34,62,0.10655,14
41,34,71,0.13813,14
41,34,63,0.13266,14
41,35,61,0.12897,14
41,35,67,0.12716,14
41,36,59,0.1337,14
41,34,62,0.09674,14
41,34,65,0.14786,14
41,36,64,0.10331,14
41,35,60,0.17675,14
40,32,67,0.12321,14
41,34,65,0.15983,14
41,33,62,0.10329,14
41,36,64,0.10526,14
40,35,62,0.09358,14
41,34,61,0.16531,14
40,34,64,0.09453,14
41,35,63,0.09387,14
41,33,62,0.12205,14
40,35,67,0.11258,14
41,34,62,0.15991,14
41,35,65,0.16464,14
41,34,63,0.13335,14
41,35,63,0.12067,14
41,33,63,0.10453,14
41,34,65,0.1142,14
41,34,59,0.12341,14
41,34,64,0.14088,14
41,33,62,0.0968,14
41,35,58,0.11496,14
41,34,63,0.11229,14
40,34,58,0.07118,14
41,35,63,0.1512,14
41,35,64,0.11153,14
40,33,64,0.09162,14
41,33,64,0.14807,14
40,34,60,0.08779,14
41,34,62,0.11737,14
41,35,64,0.13852,14
41,34,60,0.09655,14
41,36,64,0.10724,14
41,34,60,0.09957,14
40,34,65,0.11652,14
41,35,64,0.11658,14
41,34,61,0.11461,14
41,34,71,0.15536,14
41,34,63,0.12206,14
40,34,60,0.09344,14
41,36,65,0.11467,14
41,35,63,0.12392,14
41,36,59,0.10733,14
41,33,60,0.11917,14
41,34,63,0.09026,14
41,35,64,0.11242,14
41,34,60,0.10448,14
41,34,75,0.08104,14
41,33,66,0.1498,14
40,33,65,0.10607,14
41,34,63,0.13583,14
40,34,63,0.11729,14
41,35,67,0.09331,14
41,34,67,0.13786,14
41,35,67,0.13024,14
41,36,61,0.0946,14
41,34,67,0.16463,14
41,36,66,0.11517,14
41,35,64,0.16077,14
41,33,63,0.14851,14
41,34,63,0.10667,14
41,34,60,0.07333,14
41,34,63,0.14898,14
41,35,64,0.10322,14
40,34,63,0.1066,14
41,33,63,0.1285,14
41,35,57,0.1118,14
41,34,63,0.12407,14
41,35,61,0.10473,14
40,36,57,0.07148,14
41,36,61,0.13097,14
41,35,66,0.11922,14
40,34,58,0.06971,14
41,33,63,0.12048,14
41,34,64,0.19802,14
41,35,61,0.13905,14
41,35,64,0.11468,14
41,32,64,0.13126,14
41,36,72,0.10645,14
41,35,59,0.12388,14
41,33,64,0.13204,14
40,34,69,0.11226,14
41,35,63,0.1021,14
40,35,61,0.10832,14
41,35,61,0.1271,14
41,35,60,0.09555,14
41,35,64,0.10788,14
41,36,61,0.11103,14
41,34,63,0.1084,14
40,34,67,0.09734,14
41,34,66,0.14277,14
40,34,67,0.1105,14
40,34,62,0.10383,14
41,35,62,0.10883,14
41,34,65,0.09488,14
41,35,63,0.07838,14
41,34,61,0.11668,14
41,36,66,0.10897,14
41,35,62,0.10974,14
41,35,57,0.09014,14
41,34,61,0.13212,14
41,36,59,0.08828,14
41,35,63,0.10402,14
40,35,61,0.08022,14
40,34,64,0.11977,14
40,34,64,0.14867,14
41,34,65,0.15032,14
41,34,61,0.07634,14
40,36,63,0.08064,14
41,34,59,0.15245,14
41,34,65,0.13635,14
40,35,62,0.10948,14
41,34,60,0.13128,14
40,34,60,0.09172,14
41,34,62,0.13076,14
41,34,66,0.11778,14
40,34,64,0.11166,14
41,34,64,0.12403,14
41,33,62,0.15438,14
41,35,63,0.11249,14
40,35,72,0.12741,14
41,34,64,0.08342,14
40,34,65,0.11957,14
41,33,66,0.12707,14
41,35,66,0.0869,14
40,35,64,0.0996,14
41,34,61,0.12233,14
41,35,61,0.0878100000000001,14
41,34,62,0.1078,14
41,35,67,0.13775,14
41,36,56,0.09546,14
40,36,70,0.11645,14
41,36,62,0.09256,14
40,34,59,0.08308,14
41,35,61,0.10949,14
41,34,60,0.14153,14
41,35,64,0.11472,14
41,33,63,0.15093,14
41,36,59,0.1471,14
41,35,61,0.10295,14
41,34,68,0.14069,14
41,34,64,0.1255,14
41,34,66,0.124,14
41,34,62,0.12832,14
41,33,62,0.09675,14
41,35,62,0.10047,14
41,34,65,0.10404,14
41,35,67,0.11792,14
41,35,62,0.10405,14
41,36,61,0.09349,14
40,35,67,0.11279,14
41,35,68,0.09605,14
41,33,63,0.16142,14
41,36,61,0.0805400000000001,14
41,34,63,0.11325,14
41,32,63,0.16998,14
40,33,62,0.10042,14
40,33,63,0.08251,14
41,33,60,0.13226,14
41,34,62,0.14182,14
40,35,65,0.12268,14
41,35,59,0.09057,14
41,34,68,0.12424,14
40,31,63,0.1185,14
41,34,63,0.17954,14
40,32,66,0.1551,14
41,34,61,0.08815,14
40,32,64,0.1188,14
41,34,64,0.10536,14
41,35,59,0.07284,14
41,33,60,0.10541,14
41,36,66,0.11611,14
41,36,65,0.14047,14
41,36,69,0.10763,14
41,33,64,0.13185,14
40,35,69,0.10362,14
41,33,62,0.12702,14
41,35,61,0.0709,14
41,35,60,0.1368,14
41,35,63,0.14133,14
41,33,66,0.12695,14
41,34,60,0.13144,14
41,36,78,0.12611,14
41,35,65,0.12366,14
41,35,68,0.11289,14
41,36,61,0.13895,14
41,36,63,0.0987,14
41,34,62,0.10965,14
40,35,62,0.08181,14
41,34,68,0.1192,14
40,35,63,0.09712,14
41,34,63,0.13883,14
41,36,60,0.06896,14
41,34,61,0.12094,14
41,36,68,0.12043,14
41,33,59,0.11728,14
41,36,61,0.09697,14
41,34,63,0.14811,14
41,32,71,0.13416,14
41,33,68,0.15377,14
41,36,65,0.11998,14
41,35,65,0.08236,14
41,34,67,0.09473,14
41,35,65,0.12653,14
40,33,62,0.11204,14
41,35,65,0.0934,14
40,34,64,0.11388,14
40,34,61,0.12411,14
41,35,60,0.09204,14
41,34,58,0.0973499999999999,14
41,36,62,0.10146,14
41,36,62,0.13341,14
40,34,59,0.08529,14
41,34,64,0.10101,14
41,36,63,0.11311,14
41,34,59,0.08922,14
41,35,63,0.08438,14
41,34,68,0.11968,14
41,34,66,0.11464,14
41,34,63,0.13027,14
41,36,61,0.12647,14
41,36,61,0.0905899999999999,14
41,37,57,0.10968,14
41,33,58,0.09837,14
40,34,64,0.08699,14
41,34,68,0.18941,14
41,35,64,0.13205,14
40,35,67,0.08868,14
41,35,63,0.0863200000000001,14
41,34,68,0.15028,14
41,34,64,0.10147,14
40,35,60,0.08652,14
41,36,61,0.13249,14
41,35,60,0.09627,14
41,34,61,0.12623,14
40,35,59,0.11962,14
41,34,62,0.12157,14
41,34,63,0.13015,14
41,34,60,0.14678,14
41,33,59,0.10399,14
41,35,66,0.11528,14
40,34,61,0.09571,14
40,35,59,0.15295,14
41,34,61,0.07518,14
41,33,60,0.14474,14
41,35,66,0.08592,14
40,32,63,0.09832,14
41,34,62,0.13566,14
41,34,66,0.10717,14
40,34,58,0.0762700000000001,14
41,33,59,0.09946,14
41,34,60,0.09076,14
41,36,62,0.11088,14
41,35,64,0.15143,14
41,35,67,0.13218,14
41,35,61,0.11,14
40,34,64,0.10076,14
41,34,59,0.07557,14
41,35,65,0.10186,14
40,35,63,0.1264,14
41,35,61,0.11463,14
41,35,62,0.11896,14
41,35,62,0.10894,14
41,36,64,0.12494,14
41,34,60,0.13216,14
41,36,66,0.07682,14
41,36,61,0.13402,14
41,34,62,0.15501,14
41,34,64,0.09771,14
41,36,60,0.10866,14
41,34,65,0.11115,14
41,35,68,0.12181,14
41,35,66,0.10589,14
41,33,59,0.15086,14
41,35,63,0.13793,14
41,34,61,0.10441,14
40,34,62,0.0914199999999999,14
41,36,61,0.10995,14
41,35,64,0.13363,14
41,35,69,0.13185,14
41,34,63,0.12601,14
41,34,63,0.0958100000000001,14
41,34,63,0.11053,14
40,34,67,0.11669,14
40,35,66,0.08506,14
41,36,63,0.11556,14
41,35,67,0.0823199999999999,14
41,35,64,0.07636,14
41,35,61,0.1518,14
41,35,60,0.11313,14
41,35,65,0.10494,14
41,34,61,0.11132,14
41,34,62,0.10882,14
41,36,64,0.10176,14
41,35,62,0.09406,14
41,35,65,0.07768,14
41,34,68,0.12947,14
41,34,59,0.09106,14
40,35,63,0.10303,14
41,36,66,0.09526,14
41,35,67,0.14827,14
41,34,61,0.09739,14
40,35,60,0.07025,14
41,34,62,0.10512,14
41,34,68,0.17997,14
41,36,68,0.11624,14
41,35,62,0.08841,14
41,35,62,0.12527,14
41,36,60,0.11674,14
41,32,64,0.13498,14
40,34,66,0.13762,14
41,33,65,0.14541,14
40,34,68,0.10751,14
41,33,66,0.12442,14
41,35,58,0.0884,14
41,35,62,0.0967,14
41,34,63,0.17319,14
41,34,65,0.12231,14
40,35,67,0.10122,14
41,35,63,0.14596,14
41,34,66,0.12259,14
41,35,64,0.12608,14
41,35,58,0.0809000000000001,14
41,35,62,0.11701,14
41,34,68,0.13605,14
40,36,62,0.11504,14
41,34,62,0.1264,14
41,34,60,0.08813,14
40,36,69,0.09301,14
41,34,63,0.11262,14
41,36,63,0.1293,14
41,35,60,0.0880500000000001,14
40,35,62,0.07302,14
41,33,62,0.09711,14
40,33,62,0.08732,14
40,35,65,0.1027,14
41,34,63,0.12025,14
41,35,65,0.1164,14
41,35,62,0.11428,14
41,34,66,0.11961,14
41,34,57,0.09177,14
41,35,61,0.13203,14
40,35,63,0.10698,14
41,35,57,0.07894,14
40,34,66,0.11665,14
40,35,66,0.11784,14
41,34,61,0.15062,14
41,34,62,0.0857,14
41,36,61,0.06831,14
41,36,62,0.0908,14
41,34,58,0.11451,14
41,35,65,0.11753,14
41,35,63,0.1373,14
41,35,61,0.06634,14
41,34,64,0.10456,14
41,36,67,0.148,14
41,35,65,0.11444,14
41,34,62,0.14504,14
40,36,65,0.09475,14
41,34,57,0.09909,14
41,34,63,0.11206,14
41,34,63,0.16741,14
41,33,61,0.11329,14
41,35,60,0.10781,14
40,34,68,0.08682,14
41,34,60,0.13786,14
41,35,63,0.12044,14
41,34,56,0.09065,14
40,34,62,0.10537,14
41,36,64,0.15494,14
41,35,63,0.13646,14
41,35,65,0.12705,14
41,35,56,0.0724900000000001,14
41,35,67,0.10594,14
40,34,62,0.08621,14
41,35,64,0.09792,14
40,35,61,0.09821,14
41,35,63,0.09357,14
41,36,62,0.12217,14
40,34,64,0.08738,14
41,34,58,0.12429,14
41,35,61,0.12681,14
41,34,61,0.08466,14
41,34,66,0.0936400000000001,14
41,34,65,0.07892,14
41,35,65,0.10982,14
41,35,64,0.11086,14
41,34,68,0.16859,14
40,33,61,0.0858800000000001,14
40,34,65,0.1033,14
41,34,64,0.11362,14
41,35,61,0.10668,14
41,36,61,0.09477,14
41,35,63,0.09505,14
41,36,58,0.1096,14
41,35,61,0.0888100000000001,14
41,34,65,0.12983,14
41,34,58,0.11426,14
41,34,61,0.1088,14
40,36,61,0.10136,14
41,34,73,0.11777,14
41,34,61,0.12587,14
41,36,64,0.08466,14
40,34,62,0.131,14
40,35,60,0.10081,14
41,34,62,0.14602,14
41,35,56,0.07046,14
